"Kode";"Bezeichnung1";"Bezeichnung2";"Bezeichnung3";"Kapitel";"Version"
"K27.9";"Ulcus pepticum, Lokalisation nicht näher bezeichnet: Weder als akut noch als chronisch bezeichnet, ohne Blutung oder Perforation";"Ulcus pepticum, Lokalisation nicht näher bezeichnet";"Weder als akut noch als chronisch bezeichnet, ohne Blutung oder Perforation";"11";"2015"
"K28";"Ulcus pepticum jejuni";"Ulcus pepticum jejuni";"";"11";"2015"
"K28.0";"Ulcus pepticum jejuni: Akut, mit Blutung";"Ulcus pepticum jejuni";"Akut, mit Blutung";"11";"2015"
"K28.1";"Ulcus pepticum jejuni: Akut, mit Perforation";"Ulcus pepticum jejuni";"Akut, mit Perforation";"11";"2015"
"K28.2";"Ulcus pepticum jejuni: Akut, mit Blutung und Perforation";"Ulcus pepticum jejuni";"Akut, mit Blutung und Perforation";"11";"2015"
"K28.3";"Ulcus pepticum jejuni: Akut, ohne Blutung oder Perforation";"Ulcus pepticum jejuni";"Akut, ohne Blutung oder Perforation";"11";"2015"
"K28.4";"Ulcus pepticum jejuni: Chronisch oder nicht näher bezeichnet, mit Blutung";"Ulcus pepticum jejuni";"Chronisch oder nicht näher bezeichnet, mit Blutung";"11";"2015"
"K28.5";"Ulcus pepticum jejuni: Chronisch oder nicht näher bezeichnet, mit Perforation";"Ulcus pepticum jejuni";"Chronisch oder nicht näher bezeichnet, mit Perforation";"11";"2015"
"K28.6";"Ulcus pepticum jejuni: Chronisch oder nicht näher bezeichnet, mit Blutung und Perforation";"Ulcus pepticum jejuni";"Chronisch oder nicht näher bezeichnet, mit Blutung und Perforation";"11";"2015"
"K28.7";"Ulcus pepticum jejuni: Chronisch, ohne Blutung oder Perforation";"Ulcus pepticum jejuni";"Chronisch, ohne Blutung oder Perforation";"11";"2015"
"K28.9";"Ulcus pepticum jejuni: Weder als akut noch als chronisch bezeichnet, ohne Blutung oder Perforation";"Ulcus pepticum jejuni";"Weder als akut noch als chronisch bezeichnet, ohne Blutung oder Perforation";"11";"2015"
"K29";"Gastritis und Duodenitis";"Gastritis und Duodenitis";"";"11";"2015"
"K29.0";"Akute hämorrhagische Gastritis";"Gastritis und Duodenitis";"Akute hämorrhagische Gastritis";"11";"2015"
"K29.1";"Sonstige akute Gastritis";"Gastritis und Duodenitis";"Sonstige akute Gastritis";"11";"2015"
"K29.2";"Alkoholgastritis";"Gastritis und Duodenitis";"Alkoholgastritis";"11";"2015"
"K29.3";"Chronische Oberflächengastritis";"Gastritis und Duodenitis";"Chronische Oberflächengastritis";"11";"2015"
"K29.4";"Chronische atrophische Gastritis";"Gastritis und Duodenitis";"Chronische atrophische Gastritis";"11";"2015"
"K29.5";"Chronische Gastritis, nicht näher bezeichnet";"Gastritis und Duodenitis";"Chronische Gastritis, nicht näher bezeichnet";"11";"2015"
"K29.6";"Sonstige Gastritis";"Gastritis und Duodenitis";"Sonstige Gastritis";"11";"2015"
"K29.7";"Gastritis, nicht näher bezeichnet";"Gastritis und Duodenitis";"Gastritis, nicht näher bezeichnet";"11";"2015"
"K29.8";"Duodenitis";"Gastritis und Duodenitis";"Duodenitis";"11";"2015"
"K29.9";"Gastroduodenitis, nicht näher bezeichnet";"Gastritis und Duodenitis";"Gastroduodenitis, nicht näher bezeichnet";"11";"2015"
"K30";"Funktionelle Dyspepsie";"Funktionelle Dyspepsie";"";"11";"2015"
"K31";"Sonstige Krankheiten des Magens und des Duodenums";"Sonstige Krankheiten des Magens und des Duodenums";"";"11";"2015"
"K31.0";"Akute Magendilatation";"Sonstige Krankheiten des Magens und des Duodenums";"Akute Magendilatation";"11";"2015"
"K31.1";"Hypertrophische Pylorusstenose beim Erwachsenen";"Sonstige Krankheiten des Magens und des Duodenums";"Hypertrophische Pylorusstenose beim Erwachsenen";"11";"2015"
"K31.2";"Sanduhrförmige Striktur und Stenose des Magens";"Sonstige Krankheiten des Magens und des Duodenums";"Sanduhrförmige Striktur und Stenose des Magens";"11";"2015"
"K31.3";"Pylorospasmus, anderenorts nicht klassifiziert";"Sonstige Krankheiten des Magens und des Duodenums";"Pylorospasmus, anderenorts nicht klassifiziert";"11";"2015"
"K31.4";"Magendivertikel";"Sonstige Krankheiten des Magens und des Duodenums";"Magendivertikel";"11";"2015"
"K31.5";"Duodenalverschluss";"Sonstige Krankheiten des Magens und des Duodenums";"Duodenalverschluss";"11";"2015"
"K31.6";"Fistel des Magens und des Duodenums";"Sonstige Krankheiten des Magens und des Duodenums";"Fistel des Magens und des Duodenums";"11";"2015"
"K31.7";"Polyp des Magens und des Duodenums";"Sonstige Krankheiten des Magens und des Duodenums";"Polyp des Magens und des Duodenums";"11";"2015"
"K31.8";"Sonstige näher bezeichnete Krankheiten des Magens und des Duodenums";"Sonstige Krankheiten des Magens und des Duodenums";"Sonstige näher bezeichnete Krankheiten des Magens und des Duodenums";"11";"2015"
"K31.81";"Angiodysplasie des Magens und des Duodenums ohne Angabe einer Blutung";"Sonstige Krankheiten des Magens und des Duodenums";"Sonstige näher bezeichnete Krankheiten des Magens und des Duodenums";"11";"2015"
"K31.82";"Angiodysplasie des Magens und des Duodenums mit Blutung";"Sonstige Krankheiten des Magens und des Duodenums";"Sonstige näher bezeichnete Krankheiten des Magens und des Duodenums";"11";"2015"
"K31.88";"Sonstige näher bezeichnete Krankheiten des Magens und des Duodenums";"Sonstige Krankheiten des Magens und des Duodenums";"Sonstige näher bezeichnete Krankheiten des Magens und des Duodenums";"11";"2015"
"K31.9";"Krankheit des Magens und des Duodenums, nicht näher bezeichnet";"Sonstige Krankheiten des Magens und des Duodenums";"Krankheit des Magens und des Duodenums, nicht näher bezeichnet";"11";"2015"
"K35";"Akute Appendizitis";"Akute Appendizitis";"";"11";"2015"
"K35.0";"Akute Appendizitis mit diffuser Peritonitis";"P";"P";"11";"2009"
"K35.1";"Akute Appendizitis mit Peritonealabszess";"P";"P";"11";"2009"
"K35.2";"Akute Appendizitis mit generalisierter Peritonitis";"Akute Appendizitis";"Akute Appendizitis mit generalisierter Peritonitis";"11";"2015"
"K35.3";"Akute Appendizitis mit lokalisierter Peritonitis";"Akute Appendizitis";"Akute Appendizitis mit lokalisierter Peritonitis";"11";"2015"
"K35.30";"Akute Appendizitis mit lokalisierter Peritonitis ohne Perforation oder Ruptur";"Akute Appendizitis";"Akute Appendizitis mit lokalisierter Peritonitis";"11";"2015"
"K35.31";"Akute Appendizitis mit lokalisierter Peritonitis mit Perforation oder Ruptur";"Akute Appendizitis";"Akute Appendizitis mit lokalisierter Peritonitis";"11";"2015"
"K35.32";"Akute Appendizitis mit Peritonealabszess";"Akute Appendizitis";"Akute Appendizitis mit lokalisierter Peritonitis";"11";"2015"
"K35.8";"Akute Appendizitis, nicht näher bezeichnet";"Akute Appendizitis";"Akute Appendizitis, nicht näher bezeichnet";"11";"2015"
"K35.9";"Akute Appendizitis, nicht n?her bezeichnet";"P";"P";"11";"2009"
"K36";"Sonstige Appendizitis";"Sonstige Appendizitis";"";"11";"2015"
"K37";"Nicht näher bezeichnete Appendizitis";"Nicht näher bezeichnete Appendizitis";"";"11";"2015"
"K38";"Sonstige Krankheiten der Appendix";"Sonstige Krankheiten der Appendix";"";"11";"2015"
"K38.0";"Hyperplasie der Appendix";"Sonstige Krankheiten der Appendix";"Hyperplasie der Appendix";"11";"2015"
"K38.1";"Appendixkonkremente";"Sonstige Krankheiten der Appendix";"Appendixkonkremente";"11";"2015"
"K38.2";"Appendixdivertikel";"Sonstige Krankheiten der Appendix";"Appendixdivertikel";"11";"2015"
"K38.3";"Appendixfistel";"Sonstige Krankheiten der Appendix";"Appendixfistel";"11";"2015"
"K38.8";"Sonstige näher bezeichnete Krankheiten der Appendix";"Sonstige Krankheiten der Appendix";"Sonstige näher bezeichnete Krankheiten der Appendix";"11";"2015"
"K38.9";"Krankheit der Appendix, nicht näher bezeichnet";"Sonstige Krankheiten der Appendix";"Krankheit der Appendix, nicht näher bezeichnet";"11";"2015"
"K40";"Hernia inguinalis";"Hernia inguinalis";"";"11";"2015"
"K40.0";"Doppelseitige Hernia inguinalis mit Einklemmung, ohne Gangrän";"Hernia inguinalis";"Doppelseitige Hernia inguinalis mit Einklemmung, ohne Gangrän";"11";"2015"
"K40.00";"Doppelseitige Hernia inguinalis mit Einklemmung, ohne Gangrän: Nicht als Rezidivhernie bezeichnet";"Hernia inguinalis";"Doppelseitige Hernia inguinalis mit Einklemmung, ohne Gangrän";"11";"2015"
"K40.01";"Doppelseitige Hernia inguinalis mit Einklemmung, ohne Gangrän: Rezidivhernie";"Hernia inguinalis";"Doppelseitige Hernia inguinalis mit Einklemmung, ohne Gangrän";"11";"2015"
"K40.1";"Doppelseitige Hernia inguinalis mit Gangrän";"Hernia inguinalis";"Doppelseitige Hernia inguinalis mit Gangrän";"11";"2015"
"K40.10";"Doppelseitige Hernia inguinalis mit Gangrän: Nicht als Rezidivhernie bezeichnet";"Hernia inguinalis";"Doppelseitige Hernia inguinalis mit Gangrän";"11";"2015"
"K40.11";"Doppelseitige Hernia inguinalis mit Gangrän: Rezidivhernie";"Hernia inguinalis";"Doppelseitige Hernia inguinalis mit Gangrän";"11";"2015"
"K40.2";"Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän";"Hernia inguinalis";"Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän";"11";"2015"
"K40.20";"Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän: Nicht als Rezidivhernie bezeichnet";"Hernia inguinalis";"Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän";"11";"2015"
"K40.21";"Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän: Rezidivhernie";"Hernia inguinalis";"Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän";"11";"2015"
"K40.3";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän";"11";"2015"
"K40.30";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän: Nicht als Rezidivhernie bezeichnet";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän";"11";"2015"
"K40.31";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän: Rezidivhernie";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän";"11";"2015"
"K40.4";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Gangrän";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Gangrän";"11";"2015"
"K40.40";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Gangrän: Nicht als Rezidivhernie bezeichnet";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Gangrän";"11";"2015"
"K40.41";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Gangrän: Rezidivhernie";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Gangrän";"11";"2015"
"K40.9";"Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän";"11";"2015"
"K40.90";"Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän: Nicht als Rezidivhernie bezeichnet";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän";"11";"2015"
"K40.91";"Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän: Rezidivhernie";"Hernia inguinalis";"Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän";"11";"2015"
"K41";"Hernia femoralis";"Hernia femoralis";"";"11";"2015"
"K41.0";"Doppelseitige Hernia femoralis mit Einklemmung, ohne Gangrän";"Hernia femoralis";"Doppelseitige Hernia femoralis mit Einklemmung, ohne Gangrän";"11";"2015"
"K41.1";"Doppelseitige Hernia femoralis mit Gangrän";"Hernia femoralis";"Doppelseitige Hernia femoralis mit Gangrän";"11";"2015"
"K41.2";"Doppelseitige Hernia femoralis ohne Einklemmung und ohne Gangrän";"Hernia femoralis";"Doppelseitige Hernia femoralis ohne Einklemmung und ohne Gangrän";"11";"2015"
"K41.3";"Hernia femoralis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän";"Hernia femoralis";"Hernia femoralis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän";"11";"2015"
"K41.4";"Hernia femoralis, einseitig oder ohne Seitenangabe, mit Gangrän";"Hernia femoralis";"Hernia femoralis, einseitig oder ohne Seitenangabe, mit Gangrän";"11";"2015"
"K41.9";"Hernia femoralis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän";"Hernia femoralis";"Hernia femoralis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän";"11";"2015"
"K42";"Hernia umbilicalis";"Hernia umbilicalis";"";"11";"2015"
"K42.0";"Hernia umbilicalis mit Einklemmung, ohne Gangrän";"Hernia umbilicalis";"Hernia umbilicalis mit Einklemmung, ohne Gangrän";"11";"2015"
"K42.1";"Hernia umbilicalis mit Gangrän";"Hernia umbilicalis";"Hernia umbilicalis mit Gangrän";"11";"2015"
"K42.9";"Hernia umbilicalis ohne Einklemmung und ohne Gangrän";"Hernia umbilicalis";"Hernia umbilicalis ohne Einklemmung und ohne Gangrän";"11";"2015"
"K43";"Hernia ventralis";"Hernia ventralis";"";"11";"2015"
"K43.0";"Narbenhernie mit Einklemmung, ohne Gangrän";"Hernia ventralis";"Narbenhernie mit Einklemmung, ohne Gangrän";"11";"2015"
"K43.1";"Narbenhernie mit Gangrän";"Hernia ventralis";"Narbenhernie mit Gangrän";"11";"2015"
"K43.2";"Narbenhernie ohne Einklemmung und ohne Gangrän";"Hernia ventralis";"Narbenhernie ohne Einklemmung und ohne Gangrän";"11";"2015"
"K43.3";"Parastomale Hernie mit Einklemmung, ohne Gangrän";"Hernia ventralis";"Parastomale Hernie mit Einklemmung, ohne Gangrän";"11";"2015"
"K43.4";"Parastomale Hernie mit Gangrän";"Hernia ventralis";"Parastomale Hernie mit Gangrän";"11";"2015"
"K43.5";"Parastomale Hernie ohne Einklemmung und ohne Gangrän";"Hernia ventralis";"Parastomale Hernie ohne Einklemmung und ohne Gangrän";"11";"2015"
"K43.6";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Einklemmung, ohne Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Einklemmung, ohne Gangrän";"11";"2015"
"K43.60";"Epigastrische Hernie mit Einklemmung, ohne Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Einklemmung, ohne Gangrän";"11";"2015"
"K43.68";"Sonstige Hernia ventralis mit Einklemmung, ohne Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Einklemmung, ohne Gangrän";"11";"2015"
"K43.69";"Nicht näher bezeichnete Hernia ventralis mit Einklemmung, ohne Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Einklemmung, ohne Gangrän";"11";"2015"
"K43.7";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Gangrän";"11";"2015"
"K43.70";"Epigastrische Hernie mit Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Gangrän";"11";"2015"
"K43.78";"Sonstige Hernia ventralis mit Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Gangrän";"11";"2015"
"K43.79";"Nicht näher bezeichnete Hernia ventralis mit Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis mit Gangrän";"11";"2015"
"K43.9";"Sonstige und nicht näher bezeichnete Hernia ventralis ohne Einklemmung und ohne Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis ohne Einklemmung und ohne Gangrän";"11";"2015"
"K43.90";"Epigastrische Hernie ohne Einklemmung und ohne Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis ohne Einklemmung und ohne Gangrän";"11";"2015"
"K43.98";"Sonstige Hernia ventralis ohne Einklemmung und ohne Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis ohne Einklemmung und ohne Gangrän";"11";"2015"
"K43.99";"Nicht näher bezeichnete Hernia ventralis ohne Einklemmung und ohne Gangrän";"Hernia ventralis";"Sonstige und nicht näher bezeichnete Hernia ventralis ohne Einklemmung und ohne Gangrän";"11";"2015"
"K44";"Hernia diaphragmatica";"Hernia diaphragmatica";"";"11";"2015"
"K44.0";"Hernia diaphragmatica mit Einklemmung, ohne Gangrän";"Hernia diaphragmatica";"Hernia diaphragmatica mit Einklemmung, ohne Gangrän";"11";"2015"
"K44.1";"Hernia diaphragmatica mit Gangrän";"Hernia diaphragmatica";"Hernia diaphragmatica mit Gangrän";"11";"2015"
"K44.9";"Hernia diaphragmatica ohne Einklemmung und ohne Gangrän";"Hernia diaphragmatica";"Hernia diaphragmatica ohne Einklemmung und ohne Gangrän";"11";"2015"
"K45";"Sonstige abdominale Hernien";"Sonstige abdominale Hernien";"";"11";"2015"
"K45.0";"Sonstige näher bezeichnete abdominale Hernien mit Einklemmung, ohne Gangrän";"Sonstige abdominale Hernien";"Sonstige näher bezeichnete abdominale Hernien mit Einklemmung, ohne Gangrän";"11";"2015"
"K45.1";"Sonstige näher bezeichnete abdominale Hernien mit Gangrän";"Sonstige abdominale Hernien";"Sonstige näher bezeichnete abdominale Hernien mit Gangrän";"11";"2015"
"K45.8";"Sonstige näher bezeichnete abdominale Hernien ohne Einklemmung und ohne Gangrän";"Sonstige abdominale Hernien";"Sonstige näher bezeichnete abdominale Hernien ohne Einklemmung und ohne Gangrän";"11";"2015"
"K46";"Nicht näher bezeichnete abdominale Hernie";"Nicht näher bezeichnete abdominale Hernie";"";"11";"2015"
"K46.0";"Nicht näher bezeichnete abdominale Hernie mit Einklemmung, ohne Gangrän";"Nicht näher bezeichnete abdominale Hernie";"Nicht näher bezeichnete abdominale Hernie mit Einklemmung, ohne Gangrän";"11";"2015"
"K46.1";"Nicht näher bezeichnete abdominale Hernie mit Gangrän";"Nicht näher bezeichnete abdominale Hernie";"Nicht näher bezeichnete abdominale Hernie mit Gangrän";"11";"2015"
"K46.9";"Nicht näher bezeichnete abdominale Hernie ohne Einklemmung und ohne Gangrän";"Nicht näher bezeichnete abdominale Hernie";"Nicht näher bezeichnete abdominale Hernie ohne Einklemmung und ohne Gangrän";"11";"2015"
"K50";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"";"11";"2015"
"K50.0";"Crohn-Krankheit des Dünndarmes";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Crohn-Krankheit des Dünndarmes";"11";"2015"
"K50.1";"Crohn-Krankheit des Dickdarmes";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Crohn-Krankheit des Dickdarmes";"11";"2015"
"K50.8";"Sonstige Crohn-Krankheit";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Sonstige Crohn-Krankheit";"11";"2015"
"K50.80";"Crohn-Krankheit des Magens";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Sonstige Crohn-Krankheit";"11";"2015"
"K50.81";"Crohn-Krankheit der Speiseröhre";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Sonstige Crohn-Krankheit";"11";"2015"
"K50.82";"Crohn-Krankheit der Speiseröhre und des Magen-Darm-Traktes, mehrere Teilbereiche betreffend";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Sonstige Crohn-Krankheit";"11";"2015"
"K50.88";"Sonstige Crohn-Krankheit";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Sonstige Crohn-Krankheit";"11";"2015"
"K50.9";"Crohn-Krankheit, nicht näher bezeichnet";"Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn]";"Crohn-Krankheit, nicht näher bezeichnet";"11";"2015"
"K51";"Colitis ulcerosa";"Colitis ulcerosa";"";"11";"2015"
"K51.0";"Ulzeröse (chronische) Pankolitis";"Colitis ulcerosa";"Ulzeröse (chronische) Pankolitis";"11";"2015"
